id,id_client,id_product,qtd,total,sale_date,full_name,location,code,email,name,price,actual_category
5192,11,54,13,1579953.0,02-08-2024,Victor Torres Monteiro,BA - Porto Seguro,11,torres.monteiro.victor@gmail.com,Motor de Popa Yamaha Evo Dash 155HP,121534.82,Propulsão
5193,29,51,11,705749.0,2024-11-04,Gabriela Moraes Macedo Nunes,"CE,Fortaleza",29,moraes.nunes.gabriela.macedo@icloud.com,Motor Diesel Tohatsu Evo Zenith 16HP,64158.99,Propulsão
5194,9,127,15,23240.0,2024-01-09,Lucas Guedes Cunha Lopes,PB - João Pessoa,9,lucas.lopes.guedes.cunha#tutanota.com,Cabo de Nylon Delta Velocity Core Mako,1549.35,Ancoragem
5195,30,80,13,1595914.5,11-08-2024,Victor Araújo Azevedo Tavares Correia,Itacoatiara - AM,30,araújo.tavares.azevedo.victor.correia@gmail.com,Motor de Popa Volvo Maré 69HP,129223.84,Propulsão
5196,47,74,5,432793.0,2024-01-02,Gabriela Barros Lacerda,RJ / Niterói,47,lacerda.gabriela.barros#tutanota.com,Motor de Popa Honda Torque 228HP,86558.56,Propulsão
5197,42,91,9,1153275.3,2024-12-29,Márcia Figueiredo,Vila do Conde (Barcarena) - PA,42,márcia.figueiredo#protonmail.com,Motor Elétrico Tohatsu Zenith Oceanic 113HP,134886.02,Propulsão
5198,1,6,1,11229.0,09-12-2023,Femininos Oliveira Antunes,"Aratu (Candeias) , BA",1,femininos.oliveira.antunes@icloud.com,Transponder AIS Vector,11820.21,Eletrônicos
5199,17,131,10,9154.2,03-12-2023,Luís Paiva Costa Cardoso Coelho,MS - Corumbá,17,costa.paiva.luís.coelho.cardoso@aol.com,Boia de Arqueamento Danforth Core Vortex,963.59,Ancoragem
5200,36,139,3,4275.0,14-07-2024,Francisca Ribeiro Pinheiro,Belém/PA,36,ribeiro.francisca.pinheiro@aol.com,Boia de Arqueamento Danforth Torque,1424.88,Ancoragem
5201,12,30,14,428896.5,2024-02-13,Rafael Pereira Barros,"TO , Fortaleza do Tabocão",12,rafael.pereira.barros#zoho.com,Transponder AIS Boost,32247.87,Eletrônicos
5202,8,43,15,500130.35,19-09-2023,Luiz Alves Pimentel,SE - Aracaju,8,pimentel.alves.luiz#outlook.com,Sonda AIS Barracuda,35096.86,Eletrônicos
5203,19,141,4,18170.65,01-09-2024,Renata Lima Gomes Coelho Mendonça,Maceió / AL,19,renata.lima.mendonça.coelho.gomes@icloud.com,Boia de Arqueamento Bruce Nexus Abyss,4781.8,Ancoragem
5204,40,54,14,1701487.0,2023-11-15,Lucas Pacheco,"Corumbá,MS",40,pacheco.lucas#aol.com,Motor de Popa Yamaha Evo Dash 155HP,121534.82,Propulsão
5205,43,62,7,679776.3,18-05-2023,Jéssica Farias Cunha,MA/Itaqui (São Luís),43,farias.jéssica.cunha@outlook.com,Motor Diesel Yanmar Velocity 37HP,102221.97,Propulsão
5206,41,115,3,2367.4,16-07-2023,Pedro Ribeiro Costa Santos Correia,BA / Aratu (Candeias),41,costa.correia.ribeiro.santos.pedro#yahoo.com,Cabo de Nylon Delta Force Magnum Leviathan,830.59,Ancoragem
5207,4,20,1,30833.0,14-06-2024,Thiago Moreira,"AC , Rio Branco",4,thiago.moreira#gmail.com,Radar AIS Marlin,30833.44,Eletrônicos
5208,20,88,13,596955.3,08-11-2024,Bruno Silva,"PA , Santarém Novo",20,silva.bruno@zoho.com,Motor Diesel Tohatsu Kinetic Poseidon 113HP,48336.49,Propulsão
5209,17,31,10,78689.45,2024-12-10,Luís Paiva Costa Cardoso Coelho,MS - Corumbá,17,costa.paiva.luís.coelho.cardoso@aol.com,Transponder Furuno Pulse Axis,8283.11,Eletrônicos
5210,41,55,5,522439.2,2024-02-15,Pedro Ribeiro Costa Santos Correia,BA / Aratu (Candeias),41,costa.correia.ribeiro.santos.pedro#yahoo.com,Motor Diesel Volvo Flow Oceanic 259HP,109987.2,Propulsão
5211,32,72,7,697652.0,2023-09-07,Daniela Teixeira Antunes Coelho Batista,BA - Porto Seguro,32,antunes.coelho.batista.teixeira.daniela@hotmail.com,Motor de Popa Volvo Hydro Dash 256HP,99664.64,Propulsão
5212,29,119,2,6186.4,07-08-2023,Gabriela Moraes Macedo Nunes,"CE,Fortaleza",29,moraes.nunes.gabriela.macedo@icloud.com,Âncora Bruce Aqua,3255.82,Ancoragem
5213,47,66,5,62858.0,15-09-2024,Gabriela Barros Lacerda,RJ / Niterói,47,lacerda.gabriela.barros#tutanota.com,Motor de Popa Tohatsu Poseidon Helix Prime 135HP,12571.63,Propulsão
5214,1,134,4,18870.0,18-04-2024,Femininos Oliveira Antunes,"Aratu (Candeias) , BA",1,femininos.oliveira.antunes@icloud.com,Âncora Delta Storm Vox,4717.61,Ancoragem
5215,21,65,4,102231.0,2023-03-01,Sandra Rocha Oliveira Soares Peixoto,"AC,Rio Branco",21,peixoto.soares.rocha.oliveira.sandra#yahoo.com,Motor de Popa Torqeedo Nautic Swift 223HP,25557.7,Propulsão
5216,40,95,1,66317.6,2023-03-02,Lucas Pacheco,"Corumbá,MS",40,pacheco.lucas#aol.com,Motor Diesel Honda Leviathan 133HP,69808.04,Propulsão
5217,31,101,14,6163.6,2023-03-28,Jéssica Figueiredo Leite Martins,"São Luís,MA",31,jéssica.martins.leite.figueiredo#tutanota.com,Cabo de Nylon Delta Vortex,463.4,Ancoragem
5218,23,51,13,792363.65,05-04-2024,Bruna Mendonça Rodrigues,Santos - SP,23,rodrigues.mendonça.bruna#aol.com,Motor Diesel Tohatsu Evo Zenith 16HP,64158.99,Propulsão
5219,28,45,4,37634.25,2024-10-23,Bianca Rodrigues,"PR , Antonina",28,rodrigues.bianca@icloud.com,GPS Furuno Current,9903.71,Eletrônicos
5220,17,120,11,32650.55,09-07-2023,Luís Paiva Costa Cardoso Coelho,MS - Corumbá,17,costa.paiva.luís.coelho.cardoso@aol.com,Boia de Arqueamento Danforth Flux Tidal,3124.49,Ancoragem
5221,7,93,9,904293.0,17-09-2024,Bianca Barros Rocha Torres Siqueira,PB/Cabedelo,7,torres.barros.rocha.bianca.siqueira#aol.com,Motor Elétrico Yamaha Flow 204HP,100477.01,Propulsão
5222,23,93,8,763625.2,23-03-2024,Bruna Mendonça Rodrigues,Santos - SP,23,rodrigues.mendonça.bruna#aol.com,Motor Elétrico Yamaha Flow 204HP,100477.01,Propulsão
5223,18,147,4,11514.0,2024-11-14,Adriana Guedes Borges Alves Rocha,Santarém - PA,18,rocha.adriana.guedes.borges.alves#protonmail.com,Corrente Danforth Force Leviathan Impulse,3030.08,Ancoragem
5224,10,38,12,301657.3,2023-11-07,Débora Paiva,Santarém / PA,10,paiva.débora#gmx.com,Rádio AIS Force,26461.14,Eletrônicos
5225,42,103,8,14314.0,2023-06-22,Márcia Figueiredo,Vila do Conde (Barcarena) - PA,42,márcia.figueiredo#protonmail.com,Âncora Delta Swift,1789.19,Ancoragem
5226,35,52,5,65094.0,08-03-2024,Priscila Martins,João Pessoa / PB,35,martins.priscila#tutanota.com,Motor Diesel Honda Zen Tidal Mako 26HP,13704.1,Propulsão
5227,25,132,9,14067.0,2024-09-04,Femininos Antunes Lopes Ribeiro Amaral,ES / São Mateus,25,femininos.antunes.amaral.lopes.ribeiro@icloud.com,Corrente Bruce Nautic Evo,1562.97,Ancoragem
5228,27,106,11,45822.3,21-01-2023,Flávia Nunes Martins Ribeiro Coelho,"Salvador,BA",27,nunes.flávia.coelho.martins.ribeiro@protonmail.com,Âncora Danforth Nitro Titan Vox,4384.87,Ancoragem
5229,27,2,2,26596.2,2023-11-07,Flávia Nunes Martins Ribeiro Coelho,"Salvador,BA",27,nunes.flávia.coelho.martins.ribeiro@protonmail.com,Transponder Furuno Marlin,13998.15,Eletrônicos
5230,23,110,14,33190.15,12-03-2024,Bruna Mendonça Rodrigues,Santos - SP,23,rodrigues.mendonça.bruna#aol.com,Corrente Bruce Current,2495.51,Ancoragem
5231,28,72,4,378726.05,20-07-2023,Bianca Rodrigues,"PR , Antonina",28,rodrigues.bianca@icloud.com,Motor de Popa Volvo Hydro Dash 256HP,99664.64,Propulsão
5232,34,17,3,42116.0,2023-08-29,Victor Vieira Nunes Cunha,Fortaleza / CE,34,nunes.cunha.victor.vieira#protonmail.com,Rádio AIS Oceanic Pulse,14038.78,Eletrônicos
5233,20,35,6,62731.35,2024-07-14,Bruno Silva,"PA , Santarém Novo",20,silva.bruno@zoho.com,Radar Furuno Swift,11005.53,Eletrônicos
5234,2,114,6,4796.0,2024-06-02,Fernanda Azevedo Soares Nunes Vieira,"PE , Recife",2,nunes.fernanda.soares.azevedo.vieira@outlook.com,Boia de Arqueamento Danforth Tidal Zen Swift,799.29,Ancoragem
5235,26,31,10,82831.0,15-10-2024,Luiz Borges Gomes Araújo,Manaus/AM,26,gomes.araújo.borges.luiz#hotmail.com,Transponder Furuno Pulse Axis,8283.11,Eletrônicos
5236,20,1,8,251731.0,2023-03-24,Bruno Silva,"PA , Santarém Novo",20,silva.bruno@zoho.com,Transponder AIS Maré Magnum,33122.52,Eletrônicos
5237,41,45,5,47043.05,04-07-2024,Pedro Ribeiro Costa Santos Correia,BA / Aratu (Candeias),41,costa.correia.ribeiro.santos.pedro#yahoo.com,GPS Furuno Current,9903.71,Eletrônicos
5238,29,97,15,2030026.0,2024-10-27,Gabriela Moraes Macedo Nunes,"CE,Fortaleza",29,moraes.nunes.gabriela.macedo@icloud.com,Motor de Popa Tohatsu Evo 168HP,135335.07,Propulsão
5239,21,48,14,206309.0,2023-01-02,Sandra Rocha Oliveira Soares Peixoto,"AC,Rio Branco",21,peixoto.soares.rocha.oliveira.sandra#yahoo.com,GPS Furuno Magnum Drift,14736.35,Eletrônicos
5240,19,58,2,217649.0,22-07-2024,Renata Lima Gomes Coelho Mendonça,Maceió / AL,19,renata.lima.mendonça.coelho.gomes@icloud.com,Motor de Popa Tohatsu Ion Core Nautic 53HP,108824.59,Propulsão
5241,9,116,12,30906.0,2023-06-26,Lucas Guedes Cunha Lopes,PB - João Pessoa,9,lucas.lopes.guedes.cunha#tutanota.com,Cabo de Nylon Delta Velocity Oceanic Abyss,2575.52,Ancoragem
5242,39,109,7,4359.0,07-11-2023,Renata Oliveira Siqueira,PE / Suape (Ipojuca),39,oliveira.renata.siqueira@aol.com,Cabo de Nylon Danforth Evo Aqua Mako,622.7,Ancoragem
5243,15,27,3,47057.3,14-11-2023,Carla Lopes Alves Pacheco Rocha,"Fortaleza do Tabocão,TO",15,lopes.alves.pacheco.rocha.carla#yahoo.com,GPS Garmin Vortex Maré Drift,16511.45,Eletrônicos
5244,2,111,14,59993.0,28-11-2024,Fernanda Azevedo Soares Nunes Vieira,"PE , Recife",2,nunes.fernanda.soares.azevedo.vieira@outlook.com,Boia de Arqueamento Danforth Aero Dash,4285.23,Ancoragem
5245,48,145,13,53720.6,01-05-2023,Letícia Torres Peixoto Oliveira,PE - Suape (Ipojuca),48,torres.oliveira.peixoto.letícia@yahoo.com,Boia de Arqueamento Delta Nexus,4349.86,Ancoragem
5246,41,28,14,189639.0,2023-10-03,Pedro Ribeiro Costa Santos Correia,BA / Aratu (Candeias),41,costa.correia.ribeiro.santos.pedro#yahoo.com,Piloto Automático AIS Core,14258.56,Eletrônicos
5247,26,60,14,1522515.0,15-03-2024,Luiz Borges Gomes Araújo,Manaus/AM,26,gomes.araújo.borges.luiz#hotmail.com,Motor de Popa Honda Velocity Drift 258HP,108751.09,Propulsão
5248,6,74,3,259676.0,2024-10-27,Antônia Coelho Pinheiro Peixoto Cavalcanti,"Fortaleza do Tabocão , TO",6,coelho.pinheiro.peixoto.antônia.cavalcanti@aol.com,Motor de Popa Honda Torque 228HP,86558.56,Propulsão
5249,2,32,11,130650.65,04-09-2024,Fernanda Azevedo Soares Nunes Vieira,"PE , Recife",2,nunes.fernanda.soares.azevedo.vieira@outlook.com,Sonda AIS Impulse Oceanic Zenith,12502.46,Eletrônicos
5250,5,70,9,293739.05,2023-09-23,Pedro Freitas,PA - Santarém Novo,5,pedro.freitas#icloud.com,Motor Diesel Parsun Boost Helix Velocity 146HP,34355.43,Propulsão
5251,12,2,5,66491.45,18-05-2023,Rafael Pereira Barros,"TO , Fortaleza do Tabocão",12,rafael.pereira.barros#zoho.com,Transponder Furuno Marlin,13998.15,Eletrônicos
5252,11,90,3,237292.0,24-07-2023,Victor Torres Monteiro,BA - Porto Seguro,11,torres.monteiro.victor@gmail.com,Motor de Popa Yamaha Thrust Marlin Nexus 182HP,79097.33,Propulsão
5253,46,112,2,4143.9,25-07-2023,Ana Silva Costa Farias Coelho,Macapá/AP,46,costa.farias.coelho.ana.silva#hotmail.com,Corrente Danforth Tidal,2180.95,Ancoragem
5254,15,59,14,1220326.0,2023-11-12,Carla Lopes Alves Pacheco Rocha,"Fortaleza do Tabocão,TO",15,lopes.alves.pacheco.rocha.carla#yahoo.com,Motor Diesel Yanmar Hydro Magnum Boost 267HP,87166.14,Propulsão
5255,46,63,10,1399577.0,29-10-2024,Ana Silva Costa Farias Coelho,Macapá/AP,46,costa.farias.coelho.ana.silva#hotmail.com,Motor Elétrico Torqeedo Ion Orca Vox 186HP,139957.67,Propulsão
5256,19,78,12,1461139.0,01-01-2023,Renata Lima Gomes Coelho Mendonça,Maceió / AL,19,renata.lima.mendonça.coelho.gomes@icloud.com,Motor Elétrico Honda Mako Axis 131HP,121761.56,Propulsão
5257,12,96,12,805077.5,2023-04-02,Rafael Pereira Barros,"TO , Fortaleza do Tabocão",12,rafael.pereira.barros#zoho.com,Motor de Popa Tohatsu Boost Swift 126HP,70620.84,Propulsão
5258,35,145,7,30449.0,12-09-2024,Priscila Martins,João Pessoa / PB,35,martins.priscila#tutanota.com,Boia de Arqueamento Delta Nexus,4349.86,Ancoragem
5259,25,86,10,888469.45,12-06-2023,Femininos Antunes Lopes Ribeiro Amaral,ES / São Mateus,25,femininos.antunes.amaral.lopes.ribeiro@icloud.com,Motor Diesel Volvo Helix Evo Force 144HP,93523.13,Propulsão
5260,12,73,3,429480.0,12-06-2024,Rafael Pereira Barros,"TO , Fortaleza do Tabocão",12,rafael.pereira.barros#zoho.com,Motor de Popa Torqeedo Core Hydra Flux 162HP,143159.93,Propulsão
5261,8,73,12,1717919.0,14-09-2023,Luiz Alves Pimentel,SE - Aracaju,8,pimentel.alves.luiz#outlook.com,Motor de Popa Torqeedo Core Hydra Flux 162HP,143159.93,Propulsão
5262,10,127,4,6197.0,03-09-2023,Débora Paiva,Santarém / PA,10,paiva.débora#gmx.com,Cabo de Nylon Delta Velocity Core Mako,1549.35,Ancoragem
5263,7,103,10,16997.4,2023-08-23,Bianca Barros Rocha Torres Siqueira,PB/Cabedelo,7,torres.barros.rocha.bianca.siqueira#aol.com,Âncora Delta Swift,1789.19,Ancoragem
5264,6,131,11,10599.0,2023-08-25,Antônia Coelho Pinheiro Peixoto Cavalcanti,"Fortaleza do Tabocão , TO",6,coelho.pinheiro.peixoto.antônia.cavalcanti@aol.com,Boia de Arqueamento Danforth Core Vortex,963.59,Ancoragem
5265,2,85,15,578680.0,2023-03-23,Fernanda Azevedo Soares Nunes Vieira,"PE , Recife",2,nunes.fernanda.soares.azevedo.vieira@outlook.com,Motor de Popa Parsun Impulse 162HP,38578.7,Propulsão
5266,26,66,3,35829.25,11-02-2024,Luiz Borges Gomes Araújo,Manaus/AM,26,gomes.araújo.borges.luiz#hotmail.com,Motor de Popa Tohatsu Poseidon Helix Prime 135HP,12571.63,Propulsão
5267,16,36,15,322069.95,06-05-2024,Renata Pacheco Cardoso,"Fortaleza,CE",16,renata.pacheco.cardoso@zoho.com,Radar Lowrance Aqua Pulse,22601.39,Eletrônicos
5268,46,112,15,32714.0,2024-11-10,Ana Silva Costa Farias Coelho,Macapá/AP,46,costa.farias.coelho.ana.silva#hotmail.com,Corrente Danforth Tidal,2180.95,Ancoragem
5269,25,60,5,543755.0,2024-09-15,Femininos Antunes Lopes Ribeiro Amaral,ES / São Mateus,25,femininos.antunes.amaral.lopes.ribeiro@icloud.com,Motor de Popa Honda Velocity Drift 258HP,108751.09,Propulsão
5270,45,52,7,91132.55,22-05-2024,Amanda Santos Figueiredo Rodrigues Siqueira,"Santarém,PA",45,figueiredo.siqueira.rodrigues.amanda.santos#tutanota.com,Motor Diesel Honda Zen Tidal Mako 26HP,13704.1,Propulsão
5271,44,137,13,41810.45,30-12-2023,Rafael Paiva Vieira,Paranaguá / PR,44,rafael.vieira.paiva#icloud.com,Âncora Danforth Impulse,3385.47,Ancoragem
5272,9,149,15,17454.0,2023-02-04,Lucas Guedes Cunha Lopes,PB - João Pessoa,9,lucas.lopes.guedes.cunha#tutanota.com,Cabo de Nylon Bruce Core,1163.62,Ancoragem
5273,33,121,10,35095.85,14-06-2024,Diego Costa Guedes Cunha,Rio Grande/RS,33,guedes.cunha.costa.diego#outlook.com,Âncora Danforth Oceanic Helix Flux,3694.27,Ancoragem
5274,26,130,13,51179.35,2023-12-15,Luiz Borges Gomes Araújo,Manaus/AM,26,gomes.araújo.borges.luiz#hotmail.com,Boia de Arqueamento Delta Zen Boost Vortex,4144.09,Ancoragem
5275,16,25,1,12126.0,2023-09-21,Renata Pacheco Cardoso,"Fortaleza,CE",16,renata.pacheco.cardoso@zoho.com,Rádio Lowrance Nitro Thrust Barracuda,12126.46,Eletrônicos
5276,35,119,10,32558.0,2024-04-12,Priscila Martins,João Pessoa / PB,35,martins.priscila#tutanota.com,Âncora Bruce Aqua,3255.82,Ancoragem
5277,20,28,7,94819.5,23-04-2023,Bruno Silva,"PA , Santarém Novo",20,silva.bruno@zoho.com,Piloto Automático AIS Core,14258.56,Eletrônicos
5278,20,79,1,66147.0,13-05-2023,Bruno Silva,"PA , Santarém Novo",20,silva.bruno@zoho.com,Motor Diesel Tohatsu Zenith 60HP,66146.85,Propulsão
5279,28,72,5,498323.0,2023-08-02,Bianca Rodrigues,"PR , Antonina",28,rodrigues.bianca@icloud.com,Motor de Popa Volvo Hydro Dash 256HP,99664.64,Propulsão
5280,49,130,10,41441.0,2024-06-10,Diego Costa Tavares Antunes,SE/Aracaju,49,costa.tavares.antunes.diego#icloud.com,Boia de Arqueamento Delta Zen Boost Vortex,4144.09,Ancoragem
5281,7,18,11,292297.0,2024-03-23,Bianca Barros Rocha Torres Siqueira,PB/Cabedelo,7,torres.barros.rocha.bianca.siqueira#aol.com,Rádio Simrad Axis,26572.45,Eletrônicos
5282,29,102,4,3161.6,2024-04-08,Gabriela Moraes Macedo Nunes,"CE,Fortaleza",29,moraes.nunes.gabriela.macedo@icloud.com,Cabo de Nylon Bruce Nexus,832.02,Ancoragem
5283,39,118,7,28695.7,24-03-2024,Renata Oliveira Siqueira,PE / Suape (Ipojuca),39,oliveira.renata.siqueira@aol.com,Boia de Arqueamento Delta Force Vox,4315.11,Ancoragem
5284,14,132,10,15630.0,2023-04-21,Gabriela Silva Vieira Amaral,"AM , Itacoatiara",14,vieira.silva.amaral.gabriela@icloud.com,Corrente Bruce Nautic Evo,1562.97,Ancoragem
5285,47,21,2,16595.55,10-05-2023,Gabriela Barros Lacerda,RJ / Niterói,47,lacerda.gabriela.barros#tutanota.com,GPS AIS Nautic Thrust,8734.56,Eletrônicos
5286,40,127,9,13246.8,2024-02-14,Lucas Pacheco,"Corumbá,MS",40,pacheco.lucas#aol.com,Cabo de Nylon Delta Velocity Core Mako,1549.35,Ancoragem
5287,13,78,6,694040.55,23-12-2024,Carlos Guimarães Martins,PA / Santarém,13,martins.guimarães.carlos#hotmail.com,Motor Elétrico Honda Mako Axis 131HP,121761.56,Propulsão
5288,38,133,9,16182.3,2023-10-31,Mateus Antunes,TO/Fortaleza do Tabocão,38,mateus.antunes#gmail.com,Âncora Bruce Core Pulse,1892.72,Ancoragem
5289,18,131,1,964.0,2024-04-10,Adriana Guedes Borges Alves Rocha,Santarém - PA,18,rocha.adriana.guedes.borges.alves#protonmail.com,Boia de Arqueamento Danforth Core Vortex,963.59,Ancoragem
5290,47,55,8,835903.1,16-06-2023,Gabriela Barros Lacerda,RJ / Niterói,47,lacerda.gabriela.barros#tutanota.com,Motor Diesel Volvo Flow Oceanic 259HP,109987.2,Propulsão
5291,1,50,3,32136.6,2024-07-11,Femininos Oliveira Antunes,"Aratu (Candeias) , BA",1,femininos.oliveira.antunes@icloud.com,Piloto Automático Simrad Poseidon Magnum,11275.99,Eletrônicos
5292,19,110,9,21337.0,21-02-2024,Renata Lima Gomes Coelho Mendonça,Maceió / AL,19,renata.lima.mendonça.coelho.gomes@icloud.com,Corrente Bruce Current,2495.51,Ancoragem
5293,9,50,14,157864.0,2024-07-18,Lucas Guedes Cunha Lopes,PB - João Pessoa,9,lucas.lopes.guedes.cunha#tutanota.com,Piloto Automático Simrad Poseidon Magnum,11275.99,Eletrônicos
5294,1,11,3,103261.2,15-05-2023,Femininos Oliveira Antunes,"Aratu (Candeias) , BA",1,femininos.oliveira.antunes@icloud.com,GPS Furuno Swift Leviathan Poseidon,36231.91,Eletrônicos
5295,24,140,13,40750.0,2024-03-18,Carla Peixoto Azevedo Silva Araújo,Laguna / SC,24,peixoto.carla.araújo.silva.azevedo#outlook.com,Boia de Arqueamento Bruce Dash Titan Pulse,3134.58,Ancoragem
5296,44,115,13,10798.0,24-07-2023,Rafael Paiva Vieira,Paranaguá / PR,44,rafael.vieira.paiva#icloud.com,Cabo de Nylon Delta Force Magnum Leviathan,830.59,Ancoragem
5297,4,14,8,286489.0,26-10-2024,Thiago Moreira,"AC , Rio Branco",4,thiago.moreira#gmail.com,Rádio Furuno Zen Swift,35811.08,Eletrônicos
5298,21,66,3,35829.25,01-02-2024,Sandra Rocha Oliveira Soares Peixoto,"AC,Rio Branco",21,peixoto.soares.rocha.oliveira.sandra#yahoo.com,Motor de Popa Tohatsu Poseidon Helix Prime 135HP,12571.63,Propulsão
5299,38,118,10,40993.45,11-05-2023,Mateus Antunes,TO/Fortaleza do Tabocão,38,mateus.antunes#gmail.com,Boia de Arqueamento Delta Force Vox,4315.11,Ancoragem
5300,33,55,4,439949.0,2024-03-18,Diego Costa Guedes Cunha,Rio Grande/RS,33,guedes.cunha.costa.diego#outlook.com,Motor Diesel Volvo Flow Oceanic 259HP,109987.2,Propulsão
5301,21,64,12,1271163.65,2024-04-24,Sandra Rocha Oliveira Soares Peixoto,"AC,Rio Branco",21,peixoto.soares.rocha.oliveira.sandra#yahoo.com,Motor Elétrico Yamaha Swift Drift Current 265HP,111505.55,Propulsão
5302,13,134,5,23588.0,03-05-2023,Carlos Guimarães Martins,PA / Santarém,13,martins.guimarães.carlos#hotmail.com,Âncora Delta Storm Vox,4717.61,Ancoragem
5303,6,106,2,8770.0,17-09-2023,Antônia Coelho Pinheiro Peixoto Cavalcanti,"Fortaleza do Tabocão , TO",6,coelho.pinheiro.peixoto.antônia.cavalcanti@aol.com,Âncora Danforth Nitro Titan Vox,4384.87,Ancoragem
5304,8,75,12,373559.95,2023-01-21,Luiz Alves Pimentel,SE - Aracaju,8,pimentel.alves.luiz#outlook.com,Motor Diesel Volvo Flow Leviathan Maré 187HP,32768.38,Propulsão
5305,41,71,7,865657.1,2023-10-29,Pedro Ribeiro Costa Santos Correia,BA / Aratu (Candeias),41,costa.correia.ribeiro.santos.pedro#yahoo.com,Motor Elétrico Torqeedo Pulse 300HP,130174.06,Propulsão
5306,46,83,10,1348039.0,2024-10-09,Ana Silva Costa Farias Coelho,Macapá/AP,46,costa.farias.coelho.ana.silva#hotmail.com,Motor Diesel Yanmar Dash Nitro 184HP,134803.88,Propulsão
5307,39,102,5,4160.0,27-11-2024,Renata Oliveira Siqueira,PE / Suape (Ipojuca),39,oliveira.renata.siqueira@aol.com,Cabo de Nylon Bruce Nexus,832.02,Ancoragem
5308,20,83,9,1213235.0,2024-11-18,Bruno Silva,"PA , Santarém Novo",20,silva.bruno@zoho.com,Motor Diesel Yanmar Dash Nitro 184HP,134803.88,Propulsão
5309,27,99,9,917130.0,06-09-2024,Flávia Nunes Martins Ribeiro Coelho,"Salvador,BA",27,nunes.flávia.coelho.martins.ribeiro@protonmail.com,Motor Elétrico Honda Flux Ultra 273HP,107266.66,Propulsão
5310,46,31,4,33132.0,09-05-2023,Ana Silva Costa Farias Coelho,Macapá/AP,46,costa.farias.coelho.ana.silva#hotmail.com,Transponder Furuno Pulse Axis,8283.11,Eletrônicos
5311,19,55,15,1649808.0,17-06-2023,Renata Lima Gomes Coelho Mendonça,Maceió / AL,19,renata.lima.mendonça.coelho.gomes@icloud.com,Motor Diesel Volvo Flow Oceanic 259HP,109987.2,Propulsão
5312,25,119,14,45581.0,2023-12-24,Femininos Antunes Lopes Ribeiro Amaral,ES / São Mateus,25,femininos.antunes.amaral.lopes.ribeiro@icloud.com,Âncora Bruce Aqua,3255.82,Ancoragem
5313,29,89,15,1121162.45,2024-09-26,Gabriela Moraes Macedo Nunes,"CE,Fortaleza",29,moraes.nunes.gabriela.macedo@icloud.com,Motor Elétrico Yamaha Orca Storm Zenith 11HP,78678.05,Propulsão
5314,30,114,3,2398.0,2023-05-20,Victor Araújo Azevedo Tavares Correia,Itacoatiara - AM,30,araújo.tavares.azevedo.victor.correia@gmail.com,Boia de Arqueamento Danforth Tidal Zen Swift,799.29,Ancoragem
5315,23,135,6,9373.65,2023-08-04,Bruna Mendonça Rodrigues,Santos - SP,23,rodrigues.mendonça.bruna#aol.com,Cabo de Nylon Danforth Titan Poseidon,1644.51,Ancoragem
5316,29,96,3,201269.85,2024-04-16,Gabriela Moraes Macedo Nunes,"CE,Fortaleza",29,moraes.nunes.gabriela.macedo@icloud.com,Motor de Popa Tohatsu Boost Swift 126HP,70620.84,Propulsão
5317,11,61,1,26618.05,2024-03-15,Victor Torres Monteiro,BA - Porto Seguro,11,torres.monteiro.victor@gmail.com,Motor Diesel Honda Prime 84HP,28018.63,Propulsão
5318,34,5,1,23669.0,31-01-2024,Victor Vieira Nunes Cunha,Fortaleza / CE,34,nunes.cunha.victor.vieira#protonmail.com,Piloto Automático Furuno Storm,23669.01,Eletrônicos
5319,4,43,14,491356.0,2024-10-26,Thiago Moreira,"AC , Rio Branco",4,thiago.moreira#gmail.com,Sonda AIS Barracuda,35096.86,Eletrônicos
5320,4,136,5,9868.0,09-06-2024,Thiago Moreira,"AC , Rio Branco",4,thiago.moreira#gmail.com,Cabo de Nylon Bruce Flux Hydro,1973.5,Ancoragem
5321,12,129,2,6532.0,24-04-2023,Rafael Pereira Barros,"TO , Fortaleza do Tabocão",12,rafael.pereira.barros#zoho.com,Corrente Delta Boost,3266.21,Ancoragem
5322,36,58,11,1197070.0,21-05-2023,Francisca Ribeiro Pinheiro,Belém/PA,36,ribeiro.francisca.pinheiro@aol.com,Motor de Popa Tohatsu Ion Core Nautic 53HP,108824.59,Propulsão
5323,47,105,5,1470.6,2023-05-23,Gabriela Barros Lacerda,RJ / Niterói,47,lacerda.gabriela.barros#tutanota.com,Cabo de Nylon Danforth Prime,309.54,Ancoragem
5324,22,149,9,9949.35,12-01-2024,Daniela Borges Vieira Farias Mendonça,SE / Aracaju,22,borges.vieira.daniela.mendonça.farias#protonmail.com,Cabo de Nylon Bruce Core,1163.62,Ancoragem
5325,35,68,6,381313.85,2023-11-20,Priscila Martins,João Pessoa / PB,35,martins.priscila#tutanota.com,Motor de Popa Honda Ion Vox Prime 163HP,66897.1,Propulsão
5326,18,112,13,28352.0,2023-03-29,Adriana Guedes Borges Alves Rocha,Santarém - PA,18,rocha.adriana.guedes.borges.alves#protonmail.com,Corrente Danforth Tidal,2180.95,Ancoragem
5327,28,76,12,1778379.0,2024-09-27,Bianca Rodrigues,"PR , Antonina",28,rodrigues.bianca@icloud.com,Motor Diesel Honda Aero 205HP,148198.23,Propulsão
